Start Timestamp,Start Date,Start Time,End Timestamp,End Date,End Time,Description,Type,Location,Subject
2022-08-01T19:00:00Z,08/01/22,21:00:00,2022-08-01T21:00:00Z,08/01/22,23:00:00,https://filmfestival-rathausplatz.at/event/fidelio-3,Filmfestival Rathausplatz,"Rathausplatz, Rathauspl., 1010 Wien, Austria",Fidelio
2022-08-02T19:00:00Z,08/02/22,21:00:00,2022-08-02T21:00:00Z,08/02/22,23:00:00,https://filmfestival-rathausplatz.at/event/franz-lehar-gala,Filmfestival Rathausplatz,"Rathausplatz, Rathauspl., 1010 Wien, Austria",Franz Lehár Gala
2022-08-02T20:15:00Z,08/02/22,22:15:00,2022-08-02T21:15:00Z,08/02/22,23:15:00,https://filmfestival-rathausplatz.at/event/metropolitan-opera-stars-live-in-concert-joyce-didonato,Filmfestival Rathausplatz,"Rathausplatz, Rathauspl., 1010 Wien, Austria",Metropolitan Opera Stars Live In Concert: Joyce DiDonato
2022-08-03T19:00:00Z,08/03/22,21:00:00,2022-08-03T21:00:00Z,08/03/22,23:00:00,https://filmfestival-rathausplatz.at/event/lang-lang-live-in-berlin-feat-herbie-hancock,Filmfestival Rathausplatz,"Rathausplatz, Rathauspl., 1010 Wien, Austria",Lang Lang: Live In Berlin feat. Herbie Hancock
2022-08-04T19:00:00Z,08/04/22,21:00:00,2022-08-04T21:00:00Z,08/04/22,23:00:00,https://filmfestival-rathausplatz.at/event/depeche-mode-spirits-in-the-forest,Filmfestival Rathausplatz,"Rathausplatz, Rathauspl., 1010 Wien, Austria",Depeche Mode: Spirits In The Forest
2022-08-05T19:00:00Z,08/05/22,21:00:00,2022-08-05T21:00:00Z,08/05/22,23:00:00,https://filmfestival-rathausplatz.at/event/les-miserables-in-concert,Filmfestival Rathausplatz,"Rathausplatz, Rathauspl., 1010 Wien, Austria",Les Misérables In Concert
2022-08-06T19:00:00Z,08/06/22,21:00:00,2022-08-06T21:00:00Z,08/06/22,23:00:00,https://filmfestival-rathausplatz.at/event/2cellos-im-sydney-opera-house-2,Filmfestival Rathausplatz,"Rathausplatz, Rathauspl., 1010 Wien, Austria",2Cellos im Sydney Opera House
2022-08-07T19:00:00Z,08/07/22,21:00:00,2022-08-07T21:00:00Z,08/07/22,23:00:00,https://filmfestival-rathausplatz.at/event/la-traviata-2,Filmfestival Rathausplatz,"Rathausplatz, Rathauspl., 1010 Wien, Austria",La Traviata
2022-08-08T19:00:00Z,08/08/22,21:00:00,2022-08-08T19:15:00Z,08/08/22,21:15:00,https://filmfestival-rathausplatz.at/event/cold-storage-2,Filmfestival Rathausplatz,"Rathausplatz, Rathauspl., 1010 Wien, Austria",Cold Storage
2022-08-08T19:08:00Z,08/08/22,21:08:00,2022-08-08T20:30:00Z,08/08/22,22:30:00,https://filmfestival-rathausplatz.at/event/herbert-pixner-projekt-und-das-tonkuenstler-orchester-symphonic-alps-2,Filmfestival Rathausplatz,"Rathausplatz, Rathauspl., 1010 Wien, Austria",Herbert Pixner Projekt und das Tonkünstler-Orchester: Symphonic Alps
